PBO Station Position Time Series.,,,,,,,
Format Version, 1.2.0,,,,,,
Reference Frame, NAM08,,,,,,
4-character ID, AB02,,,,,,
Station name, Nikolski__AK2007,,,,,,
Begin Date, 2007-05-23,,,,,,
End Date, 2017-03-20,,,,,,
Release Date, 2017-03-22,,,,,,
Source file, AB02.pbo.nam08.pos,,,,,,
Offset from source file, 2.92 mm North, -1.30 mm East, 2.51 mm Vertical,,,,
Reference position, 52.9706058839 North Latitude, -168.8546704269 East Longitude, 192.78683 meters elevation,,,,
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality
11/24/2008,-5.3,-2.69,2.11,1.66,1.38,5.36, repro
11/25/2008,-3.68,-3.75,3.54,1.59,1.32,5.16, repro
11/26/2008,-4.82,-2.26,4.6,1.56,1.29,5.01, repro
11/27/2008,-5.08,-2.69,0.66,1.64,1.35,5.26, repro
11/28/2008,-5.18,-1.79,-5.96,1.68,1.37,5.44, repro
11/29/2008,-4.51,-2.55,-1.97,1.59,1.33,5.15, repro
11/30/2008,-4.06,-1.45,0.05,1.5,1.27,4.89, repro
12/1/2008,-4.59,-1.85,-0.46,1.7,1.39,5.45, repro
12/2/2008,-4.07,-1.2,-4.59,1.77,1.42,5.65, repro
12/3/2008,-4.72,-2.25,1.33,1.93,1.52,6.1, repro
12/4/2008,-4.44,-3.52,0.35,1.6,1.3,5.13, repro
12/5/2008,-4.61,-2.98,4.14,1.54,1.3,5.04, repro
12/6/2008,-4.22,-3.02,1.08,1.44,1.22,4.72, repro
12/7/2008,-6.5,-2.94,-1.44,1.47,1.25,4.83, repro
12/8/2008,-5.22,-2.08,5.11,1.85,1.5,5.93, repro
12/9/2008,-5.52,-3.87,4.1,1.53,1.28,5.02, repro
12/10/2008,-4.84,-3.45,-3.25,1.59,1.33,5.16, repro
12/11/2008,-3.86,-2.74,1.16,1.57,1.3,5.13, repro
12/12/2008,-5.4,-1.85,-2.35,1.9,1.53,6.07, repro
12/13/2008,-5.63,2.38,-7.5,1.77,1.49,5.67, repro
12/14/2008,-5.43,-0.84,-6.79,1.92,1.52,6.15, repro
12/15/2008,-4.32,-3.54,-2.55,1.86,1.48,5.98, repro
12/16/2008,-5.42,-2.24,2.7,2,1.56,6.4, repro
12/17/2008,-2.71,-4.24,3.91,1.84,1.5,6.01, repro
12/18/2008,-5.9,-4.29,-3.37,1.67,1.36,5.42, repro
12/19/2008,-4.75,-3.77,-1.55,1.65,1.34,5.33, repro
12/20/2008,-4.92,-5.03,-8.07,1.52,1.24,4.95, repro
12/21/2008,-3.9,-3.71,-4.96,1.57,1.29,5.06, repro
12/22/2008,-5.11,-3.58,5.39,1.46,1.19,4.7, repro
12/23/2008,-5.37,-1.69,2.94,1.58,1.29,5.04, repro
12/24/2008,-4.36,-1.83,13.21,1.88,1.47,5.94, repro
12/25/2008,-3.76,-2.61,6.27,1.88,1.43,5.73, repro
12/26/2008,-4.49,-3.11,5.68,1.49,1.21,4.73, repro
12/27/2008,-5,-3.15,3.86,1.58,1.27,4.98, repro
12/28/2008,-4.56,-3.07,1.3,1.46,1.18,4.62, repro
12/29/2008,-4.08,-4.15,-3,1.57,1.26,4.95, repro
12/30/2008,-4.99,-3.66,-3.18,1.49,1.17,4.67, repro
12/31/2008,-4.81,-3.6,-1.89,1.39,1.12,4.41, repro
1/1/2009,-3.14,-3.13,0.43,1.42,1.16,4.6, repro
1/2/2009,-4.13,-3.28,3.17,1.63,1.31,5.26, repro
1/3/2009,-5.57,-1.95,-0.16,1.53,1.22,4.89, repro
1/4/2009,-5.01,-2.41,0.1,1.53,1.29,4.94, repro
1/5/2009,-3.4,-1.83,1.33,1.53,1.25,4.91, repro
1/6/2009,-4.46,-2.4,-3.61,1.39,1.14,4.47, repro
1/7/2009,-4.67,-2.96,-3.6,1.45,1.19,4.69, repro
1/8/2009,-3.58,-2.02,1.39,1.49,1.25,4.85, repro
1/9/2009,-4.59,-2.97,0.69,1.45,1.18,4.7, repro
1/10/2009,-4.12,-3.26,1.46,1.45,1.18,4.69, repro
1/11/2009,-5.2,-3.21,-0.7,1.44,1.21,4.65, repro
1/12/2009,-5.31,-3.45,2.76,1.51,1.23,4.88, repro
1/13/2009,-5.9,-3.25,1,1.57,1.27,5.06, repro
1/14/2009,-4.55,-5.51,6.5,1.7,1.39,5.46, repro
1/15/2009,-3.97,-5.22,2.74,1.57,1.24,5.19, repro
1/16/2009,-3.51,-4.05,5.12,1.63,1.32,5.3, repro
1/17/2009,-4.61,-3.82,2.55,1.52,1.18,4.98, repro
1/18/2009,-3.54,-3.55,2.17,1.51,1.24,4.96, repro
1/19/2009,-1.19,-3.53,-0.04,1.64,1.3,5.3, repro
1/20/2009,-3.43,-3.28,-5.44,1.7,1.33,5.53, repro
1/21/2009,-3.54,-2.18,-4.03,1.62,1.25,5.23, repro
1/22/2009,-3.46,-2.66,-0.7,1.5,1.22,4.9, repro
1/23/2009,-3.94,-3.59,-3.93,1.44,1.19,4.73, repro
1/24/2009,-3.84,-3.24,-2.4,1.44,1.17,4.7, repro
1/25/2009,-3.14,-2.78,-2.45,1.5,1.22,4.85, repro
1/26/2009,-2.74,-3.68,1.77,1.39,1.15,4.51, repro
1/27/2009,-0.34,-3.59,6.17,1.48,1.17,4.72, repro
1/28/2009,-2.28,-3.04,-1.35,1.46,1.15,4.72, repro
1/29/2009,-2.42,-3.46,-2.68,1.53,1.2,4.81, repro
1/30/2009,-2.38,-3.68,2.71,1.45,1.14,4.59, repro
1/31/2009,-2.08,-3.35,2.36,1.49,1.17,4.73, repro
2/1/2009,-4.14,-2.76,2.69,1.59,1.23,5.03, repro
2/2/2009,-3.65,-3.16,2.78,1.5,1.18,4.73, repro
2/3/2009,-2.91,-2.99,4.62,1.63,1.31,5.21, repro
2/4/2009,-2.96,-4.58,9.64,1.58,1.26,5.08, repro
2/5/2009,-2.66,-4.72,0.23,1.75,1.35,5.54, repro
2/6/2009,-4.52,-4.56,1.37,1.65,1.31,5.27, repro
2/7/2009,-2.79,-4.59,-0.44,1.64,1.28,5.22, repro
2/8/2009,-2.67,-3.45,3.79,1.54,1.2,4.89, repro
2/9/2009,-2.46,-3.19,7.15,1.58,1.24,5.03, repro
2/10/2009,-2.54,-3.7,6.3,1.84,1.42,5.88, repro
2/11/2009,-4.05,-4.08,4.37,1.66,1.3,5.3, repro
2/12/2009,-2.78,-3.6,8.4,1.94,1.48,6.03, repro
2/13/2009,-1.76,-6.34,-1.8,1.92,1.51,6.08, repro
2/14/2009,-3.48,-3.81,-1.66,1.81,1.42,5.79, repro
2/15/2009,-3.04,-3.5,3.85,1.54,1.21,4.85, repro
2/16/2009,-2.54,-4.11,6.7,1.53,1.24,4.86, repro
2/17/2009,-2.16,-3.68,5.7,1.67,1.31,5.4, repro
2/18/2009,-2.64,-5.14,5.81,2.03,1.55,6.48, repro
2/19/2009,-3.24,-5.96,-4.48,1.78,1.36,5.63, repro
2/20/2009,-2.12,-3.73,3.02,1.63,1.25,5.2, repro
2/21/2009,-2.69,-4.77,-2.34,1.79,1.39,5.75, repro
2/22/2009,-2.3,-5.51,3.38,1.67,1.29,5.33, repro
2/23/2009,-3.65,-4.64,2.52,1.73,1.33,5.51, repro
2/24/2009,-3.2,-5.48,5.69,1.66,1.27,5.28, repro
2/25/2009,-4.36,-6.13,3.11,1.93,1.49,6.11, repro
2/26/2009,-2.74,-4.89,-0.54,1.66,1.29,5.18, repro
2/27/2009,-2.52,-5.35,-0.59,1.87,1.43,5.88, repro
2/28/2009,-2.21,-6.61,0.27,1.68,1.33,5.28, repro
3/1/2009,-1.59,-5.53,4.72,1.63,1.28,5.24, repro
3/2/2009,-2.94,-7.04,6.92,2.21,1.65,6.87, repro
3/3/2009,-2.59,-4.63,7.23,1.78,1.37,5.66, repro
3/4/2009,-1.92,-4.36,1.04,1.98,1.49,6.3, repro
3/5/2009,-2.64,-6.01,-5.31,1.72,1.3,5.5, repro
3/6/2009,-0.5,-6.07,-4.45,1.53,1.17,4.86, repro
3/7/2009,-1.68,-5.64,-2.34,2,1.53,6.39, repro
3/8/2009,-0.61,-5.74,-6.87,1.82,1.37,5.78, repro
3/9/2009,-2.58,-6.72,-4.22,1.86,1.41,5.91, repro
3/10/2009,-2.77,-6.25,1.24,1.57,1.2,4.94, repro
3/11/2009,-1.84,-5.72,1.67,1.47,1.13,4.64, repro
3/12/2009,-1.87,-6.17,5.37,1.46,1.11,4.61, repro
3/13/2009,-2.76,-6.4,3,1.57,1.21,5.02, repro
3/14/2009,-1.18,-5.7,3.88,1.58,1.2,4.96, repro
3/15/2009,-2.56,-3.56,-0.08,1.54,1.18,4.83, repro
3/16/2009,-2.84,-4.97,1.17,1.54,1.18,4.8, repro
3/17/2009,-3.45,-4.74,-3.71,1.38,1.07,4.36, repro
3/18/2009,-2.95,-4.18,-4.29,1.53,1.18,4.8, repro
3/19/2009,-2.82,-4.78,1.58,1.5,1.18,4.69, repro
3/20/2009,-3.26,-4.35,0.83,1.45,1.13,4.56, repro
3/21/2009,-1.52,-4.65,2.87,1.47,1.17,4.65, repro
3/22/2009,-2.61,-4.62,3.32,1.45,1.14,4.61, repro
3/23/2009,-3.39,-4.36,0.19,1.43,1.13,4.56, repro
3/24/2009,-3.12,-4.74,3.82,1.43,1.12,4.54, repro
3/25/2009,-3.23,-4.05,2.48,1.44,1.13,4.56, repro
3/26/2009,-3.19,-4.26,3.12,1.46,1.15,4.71, repro
3/27/2009,-2.97,-5.46,2.53,1.44,1.14,4.68, repro
3/28/2009,-2.99,-5.54,2.17,1.82,1.42,5.89, repro
3/29/2009,-4.45,-4.95,4.94,1.79,1.42,5.78, repro
3/30/2009,-2.83,-4.54,4.42,1.66,1.31,5.34, repro
3/31/2009,-3.93,-3.33,0.87,1.5,1.2,4.76, repro
4/1/2009,-3.86,-4.79,3.34,1.78,1.4,5.59, repro
4/2/2009,-3.18,-3.96,2.68,1.64,1.3,5.21, repro
4/3/2009,-4.42,-2.43,1.61,1.78,1.4,5.57, repro
4/4/2009,-3.94,-3.24,1.72,1.75,1.36,5.49, repro
4/5/2009,-1.96,-5.05,0.44,1.64,1.29,5.14, repro
4/6/2009,-2.97,-4.7,3.81,1.59,1.24,4.96, repro
4/7/2009,-2.83,-4.05,4.87,1.51,1.21,4.73, repro
4/8/2009,-1.62,-3.74,3.61,1.48,1.16,4.61, repro
4/9/2009,-2.2,-4.91,6.67,1.58,1.24,4.95, repro
4/10/2009,-3.72,-4.22,4.57,1.54,1.21,4.8, repro
4/11/2009,-4.38,-3.42,2.69,1.61,1.28,4.98, repro
4/12/2009,-3.7,-4.39,3.14,1.41,1.11,4.43, repro
4/13/2009,-3.94,-3.33,2.36,1.63,1.26,5.07, repro
4/14/2009,-7.57,-3.54,5,2.05,1.57,6.36, repro
4/15/2009,-10.44,-4.53,7.6,2.03,1.53,6.31, repro
4/16/2009,-3.55,-3.91,-1.63,1.59,1.24,4.98, repro
4/17/2009,-1.94,-4.38,-4.43,1.81,1.38,5.59, repro
4/18/2009,-3.15,-2.88,1.93,1.65,1.27,5.12, repro
4/19/2009,-1.66,-3.71,0.83,1.71,1.31,5.3, repro
4/20/2009,-2.67,-4.98,0.54,1.56,1.2,4.91, repro
4/21/2009,-3.35,-4.39,-0.2,1.93,1.44,5.86, repro
4/22/2009,-3.02,-4.51,1.28,1.67,1.3,5.18, repro
4/23/2009,-2.43,-2.77,3.65,1.62,1.25,5.05, repro
4/24/2009,-3.57,-4.23,1.29,1.75,1.36,5.45, repro
4/25/2009,-4.04,-3.57,2,1.89,1.44,5.88, repro
4/26/2009,-5.11,-4.51,-0.52,1.65,1.28,5.13, repro
4/27/2009,-3.73,-5.11,-2.22,1.61,1.28,5.08, repro
4/28/2009,-4.49,-3.75,-1.51,1.68,1.32,5.26, repro
4/29/2009,-4.44,-4.55,-0.24,1.59,1.26,4.93, repro
4/30/2009,-4.19,-3.39,-3.8,1.61,1.27,4.94, repro
5/1/2009,-5.03,-3.34,7.28,1.72,1.4,5.18, repro
5/2/2009,-4.73,-3.2,6.94,1.68,1.35,5.39, repro
5/3/2009,-3.5,-5.57,1.1,1.67,1.3,5.26, repro
5/4/2009,-3.84,-4.16,7.28,1.59,1.24,5.01, repro
5/5/2009,-2.81,-4.81,6.19,1.54,1.21,4.87, repro
5/6/2009,-4.01,-4.51,1.71,1.48,1.16,4.7, repro
5/7/2009,-4.4,-4.65,1.12,1.45,1.14,4.62, repro
5/8/2009,-4.54,-4.45,-0.52,1.53,1.2,4.87, repro
5/9/2009,-3.92,-4.62,0.49,1.4,1.11,4.46, repro
5/10/2009,-4.27,-4.28,-2.2,1.42,1.16,4.5, repro
5/11/2009,-4.55,-4.3,-2.26,1.44,1.15,4.58, repro
5/12/2009,-4.29,-3.89,-4.36,1.39,1.12,4.48, repro
5/13/2009,-3.8,-4.25,3.25,1.41,1.12,4.46, repro
5/14/2009,-4.58,-4.33,0.76,1.43,1.13,4.55, repro
5/15/2009,-5.14,-3.47,-3.18,1.52,1.19,4.77, repro
5/16/2009,-4.99,-4.91,-1.07,1.82,1.42,5.71, repro
5/17/2009,-2.58,-4.11,0.03,1.81,1.44,5.73, repro
5/18/2009,-4.22,-4.42,2.54,1.5,1.27,4.76, repro
5/19/2009,-3.58,-4.09,-0.39,1.54,1.25,4.83, repro
5/20/2009,-4.59,-3.7,5.82,1.44,1.17,4.6, repro
5/21/2009,-3.61,-2.85,-1.78,1.59,1.28,5.04, repro
5/22/2009,-2.91,-4.68,1.71,1.91,1.49,6.01, repro
5/23/2009,-3.84,-4.33,-4.04,1.6,1.28,5.07, repro
5/24/2009,-2.99,-5.16,-3.23,1.57,1.27,4.92, repro
8/20/2009,-2.92,-5.45,-1.28,3,1.92,8.91, repro
8/21/2009,-2.7,-5.76,2.52,1.4,1.08,4.53, repro
8/22/2009,-2.3,-5.08,3.07,1.49,1.14,4.81, repro
8/23/2009,-2.92,-5.11,-1.08,1.52,1.16,4.85, repro
8/24/2009,-2.27,-4.68,-0.43,1.97,1.47,6.23, repro
8/25/2009,-2.06,-2.21,5.24,1.63,1.24,5.19, repro
8/26/2009,-0.51,-5.62,-2.83,2.05,1.53,6.52, repro
8/27/2009,-7.78,-2.65,-3.18,2.28,1.68,7.19, repro
8/28/2009,-7.68,-7,10.76,2.31,1.71,7.35, repro
8/29/2009,-2.33,-4.85,-0.89,1.71,1.33,5.5, repro
8/30/2009,-3.3,-5.47,2.59,1.44,1.13,4.68, repro
8/31/2009,-3.06,-5.69,9.78,1.92,1.49,6.18, repro
9/1/2009,-1.52,-4.96,2.08,1.69,1.31,5.48, repro
9/2/2009,-2.91,-5.33,-2.7,1.59,1.24,5.15, repro
9/3/2009,-2.96,-4.99,-2.9,1.73,1.34,5.51, repro
9/4/2009,-3.55,-6.15,-0.1,1.48,1.16,4.83, repro
9/5/2009,-2.59,-6.99,5.81,1.85,1.42,5.98, repro
9/6/2009,-3.83,-6.36,5.67,1.78,1.36,5.71, repro
9/7/2009,-2.07,-5.12,1.62,1.47,1.15,4.85, repro
9/8/2009,-1.99,-5.06,4.71,1.73,1.34,5.59, repro
9/9/2009,-3.99,-5.44,-0.22,1.85,1.42,6, repro
9/10/2009,-5.68,-6.24,2.25,1.72,1.35,5.58, repro
9/11/2009,-4.54,-5.85,-2.07,1.56,1.22,5.05, repro
9/12/2009,-4.66,-6.56,-3.23,1.43,1.13,4.72, repro
9/13/2009,-3.36,-4.55,0.56,1.61,1.25,5.32, repro
9/14/2009,-5.28,-4.74,6.17,1.84,1.41,6, repro
9/15/2009,-2.87,-5.52,-3.31,1.55,1.2,5.11, repro
9/16/2009,-4.23,-6.38,-3.8,1.54,1.22,5.08, repro
9/17/2009,-3.05,-4.58,-3.01,1.55,1.21,5.14, repro
9/18/2009,-2.91,-5.76,2.45,1.5,1.16,4.93, repro
9/19/2009,-3.02,-5.39,-2.09,1.46,1.13,4.74, repro
9/20/2009,-2.25,-5.18,-2.32,1.48,1.16,4.85, repro
9/21/2009,-2.45,-6.18,-1.94,1.52,1.2,4.88, repro
9/22/2009,-2.93,-5.57,-7.72,1.48,1.16,4.75, repro
9/23/2009,-2.22,-5.9,-5.19,1.6,1.23,5.1, repro
9/24/2009,-2.12,-4.53,-2.37,1.77,1.36,5.73, repro
9/25/2009,-3.4,-4.74,-3.05,1.47,1.15,4.73, repro
9/26/2009,-4.46,-4.47,-5.1,1.76,1.35,5.66, repro
9/27/2009,-4.15,-5.51,2.12,1.61,1.25,5.22, repro
9/28/2009,-3.98,-6.78,0.93,1.76,1.34,5.58, repro
9/29/2009,-6.05,-7.52,-2.28,1.84,1.41,5.87, repro
9/30/2009,-4.97,-5.13,0.6,1.68,1.29,5.39, repro
10/1/2009,-3.84,-5.2,-2.12,1.57,1.23,5.09, repro
10/2/2009,-3.59,-3.16,-6.49,1.79,1.38,5.79, repro
10/3/2009,-5.82,-6.42,1.22,1.66,1.29,5.38, repro
10/4/2009,-4.09,-5.51,-1.73,1.42,1.11,4.65, repro
10/5/2009,-2.87,-4.85,-3.47,1.47,1.11,4.68, repro
10/6/2009,-3.21,-4.6,-4.64,2.03,1.53,6.45, repro
10/7/2009,-4.44,-4.61,-3.39,1.85,1.41,5.95, repro
10/8/2009,-4.39,-5.6,5.38,1.92,1.46,6.16, repro
10/9/2009,-5.28,-6.3,-0.75,1.72,1.31,5.54, repro
10/10/2009,-5.12,-6.5,-1.28,1.63,1.26,5.31, repro
10/11/2009,-3.03,-6.27,-1,1.59,1.21,5.13, repro
10/12/2009,-3.39,-5.82,2.75,1.47,1.13,4.78, repro
10/13/2009,-3.09,-5.2,8.46,1.47,1.12,4.76, repro
10/14/2009,-3.43,-2.69,7.54,1.5,1.15,4.86, repro
10/15/2009,-2.94,-4.97,7.68,1.63,1.22,5.17, repro
10/16/2009,-4.45,-4.78,3.94,1.64,1.23,5.21, repro
10/17/2009,-4.07,-4.55,8.8,1.57,1.18,5, repro
10/18/2009,-3.84,-3.47,3.23,1.6,1.21,5.09, repro
10/19/2009,-4.66,-3.24,7.62,1.61,1.24,5.16, repro
10/20/2009,-5.68,-3.06,2.48,1.57,1.18,4.99, repro
10/21/2009,-3.48,-3.61,7.21,1.6,1.21,5.13, repro
10/22/2009,-4.76,-3.41,8.68,1.46,1.1,4.66, repro
10/23/2009,-4.34,-2.88,5.29,1.57,1.21,5, repro
10/24/2009,-4.31,-2.85,8.4,1.58,1.19,5.05, repro
10/25/2009,-4.54,-3.76,11.3,1.69,1.26,5.35, repro
10/26/2009,-4.51,-2.95,12.76,1.82,1.36,5.73, repro
10/27/2009,-5.79,-2.7,3.45,1.69,1.38,5.46, repro
10/28/2009,-6.01,-2.77,2.61,1.77,1.37,5.64, repro
10/29/2009,-5.6,-3.96,5.55,1.45,1.2,4.73, repro
10/30/2009,-5.28,-3,0.14,1.5,1.19,4.83, repro
10/31/2009,-6.23,-2.82,2.27,1.42,1.13,4.62, repro
11/1/2009,-5.44,-4.69,1.89,1.65,1.3,5.32, repro
11/2/2009,-4.95,-4.14,2.33,1.54,1.28,5.07, repro
11/3/2009,-6.4,-4.25,6.81,2.2,1.7,6.99, repro
11/4/2009,-5.82,-5.44,5.13,1.89,1.5,6.1, repro
11/5/2009,-5.83,-4.99,6.97,1.89,1.5,6.1, repro
11/6/2009,-7.08,-4.57,10.95,1.77,1.39,5.59, repro
11/7/2009,-5.75,-4.33,8.73,1.88,1.57,5.92, repro
11/8/2009,-4.87,-3.08,7.67,1.72,1.39,5.51, repro
11/9/2009,-5.93,-1.66,5.86,1.64,1.31,5.21, repro
11/10/2009,-7.1,-3.23,7.11,1.87,1.46,5.95, repro
11/11/2009,-5.14,-7.11,5.98,2.16,1.66,6.79, repro
11/12/2009,-6.2,-3.64,6.32,1.75,1.37,5.54, repro
11/13/2009,-6.97,-1.88,7.47,1.83,1.44,5.82, repro
11/14/2009,-7.52,-3.36,8.59,1.86,1.45,5.85, repro
11/15/2009,-6.95,-2.51,8.84,1.78,1.4,5.62, repro
11/16/2009,-7.08,-3.57,2.07,1.82,1.44,5.75, repro
11/17/2009,-7.2,-5.1,5.72,1.73,1.38,5.51, repro
11/18/2009,-6.88,-2.37,0.23,1.59,1.26,5.03, repro
11/19/2009,-8.27,-4.25,4.02,1.9,1.47,5.93, repro
11/20/2009,-7.58,-3.55,4.31,1.64,1.3,5.2, repro
11/21/2009,-8.35,-2.65,7.15,1.85,1.47,5.88, repro
11/22/2009,-8.25,-3.91,7.1,1.66,1.31,5.29, repro
11/23/2009,-7.96,-4.55,-0.69,1.65,1.3,5.28, repro
11/24/2009,-7.53,-4.61,-2.44,1.56,1.26,5.07, repro
11/25/2009,-8.06,-4.28,1.02,1.87,1.47,5.93, repro
11/26/2009,-7.14,-3.92,2.93,1.74,1.37,5.53, repro
11/27/2009,-7.88,-3.91,2.56,1.63,1.31,5.23, repro
11/28/2009,-6.6,-3.18,0.88,1.53,1.21,4.92, repro
11/29/2009,-7.14,-4.39,-1.98,1.77,1.41,5.79, repro
11/30/2009,-9.1,-3.79,-3.3,1.67,1.3,5.37, repro
12/1/2009,-7.62,-2.03,-7.39,1.47,1.16,4.78, repro
12/2/2009,-6.4,-4.13,-8.66,1.5,1.19,4.89, repro
12/3/2009,-7.48,-3.33,-2.51,1.46,1.17,4.79, repro
12/4/2009,-6.69,-3.53,0.28,1.76,1.37,5.63, repro
12/5/2009,-8.58,-3.73,-3.64,1.8,1.4,5.79, repro
12/6/2009,-7.21,-4.15,-1.5,1.98,1.52,6.34, repro
12/7/2009,-7.32,-5.38,-2.36,1.8,1.4,5.79, repro
12/8/2009,-5.54,-3.79,-3.4,1.63,1.27,5.2, repro
12/9/2009,-5.95,-5.98,-7.96,1.93,1.46,6.06, repro
12/10/2009,-6.74,-3.9,-7.57,1.71,1.35,5.48, repro
12/11/2009,-6.26,-3.01,2.56,1.82,1.4,5.68, repro
12/12/2009,-6.47,-3.34,-3,1.6,1.27,5.17, repro
12/13/2009,-6.39,-4.32,-3.76,1.62,1.26,5.22, repro
12/14/2009,-7.15,-4.84,2.61,1.5,1.19,4.84, repro
12/15/2009,-6.5,-5.44,2.58,1.52,1.19,4.87, repro
12/16/2009,-5.84,-3.42,-0.89,1.55,1.21,4.95, repro
12/17/2009,-6.37,-4.49,1.73,1.44,1.14,4.61, repro
12/18/2009,-5.56,-4.99,-1.74,1.53,1.19,4.89, repro
12/19/2009,-6.13,-5.57,3.67,1.68,1.28,5.39, repro
12/20/2009,-8.11,-5.68,7.51,1.7,1.32,5.44, repro
12/21/2009,-8.2,-5.31,0.01,1.52,1.16,4.88, repro
12/22/2009,-7.55,-4.77,-1.65,1.52,1.16,4.88, repro
12/23/2009,-6.78,-5.41,2.61,1.46,1.2,4.73, repro
12/24/2009,-6.48,-5.35,-1.25,1.7,1.28,5.41, repro
12/25/2009,-6.68,-4.58,-1.03,1.51,1.15,4.82, repro
12/26/2009,-6.68,-4.29,-0.33,1.45,1.11,4.73, repro
12/27/2009,-6.27,-5.43,-2.01,1.44,1.11,4.66, repro
12/28/2009,-6.12,-5.17,-0.78,1.7,1.29,5.46, repro
12/29/2009,-6.46,-4.1,0.11,1.62,1.22,5.17, repro
12/30/2009,-7.27,-4.06,1.44,1.42,1.09,4.6, repro
12/31/2009,-6.91,-4.17,-1.1,1.44,1.1,4.66, repro
1/1/2010,-6.72,-4.64,-2.06,1.53,1.15,4.92, repro
1/2/2010,-6.73,-3.84,2.17,1.43,1.1,4.65, repro
1/3/2010,-6.03,-4.83,4.57,1.47,1.12,4.79, repro
1/4/2010,-6.3,-5.1,1.6,1.65,1.26,5.35, repro
1/5/2010,-6.12,-4.66,6.25,1.69,1.28,5.48, repro
1/6/2010,-5.39,-7.17,1.42,1.81,1.36,5.86, repro
1/7/2010,-5.93,-5.42,0.33,1.49,1.13,4.81, repro
1/8/2010,-6.08,-4.86,5.85,1.36,1.05,4.41, repro
1/9/2010,-6.17,-3.83,6.36,1.44,1.1,4.63, repro
1/10/2010,-6.36,-3.54,4.72,1.48,1.14,4.78, repro
1/11/2010,-5.53,-3.81,8.32,1.53,1.18,4.98, repro
1/12/2010,-5.95,-3.74,6.66,1.6,1.23,5.22, repro
1/13/2010,-5.34,-2.87,2.22,1.46,1.2,4.77, repro
1/14/2010,-5.65,-3.98,3.4,1.56,1.27,5.19, repro
1/15/2010,-4.74,-3.71,9.04,1.44,1.11,4.84, repro
1/16/2010,-6.55,-3.68,11.62,1.51,1.17,4.89, repro
1/17/2010,-6.56,-4.19,8.91,1.5,1.15,4.89, repro
1/18/2010,-5.56,-3.72,11.71,1.56,1.19,5.05, repro
1/19/2010,-6.56,-2.71,8.62,1.71,1.33,5.65, repro
1/20/2010,-5.25,-3.67,12.19,1.64,1.26,5.37, repro
1/21/2010,-6.03,-3.54,10.79,1.38,1.06,4.49, repro
1/22/2010,-6.04,-2.86,11.37,1.36,1.05,4.42, repro
1/23/2010,-6.16,-4.03,4.88,1.48,1.18,4.82, repro
1/24/2010,-6.1,-4.29,0.72,1.49,1.16,4.85, repro
1/25/2010,-5.43,-4.3,8.25,1.43,1.18,4.68, repro
1/26/2010,-5.51,-3.79,11.68,1.55,1.2,5.03, repro
1/27/2010,-5.54,-3.94,8.43,1.51,1.17,4.93, repro
1/28/2010,-6,-5.01,-0.22,1.45,1.15,4.68, repro
1/29/2010,-6.07,-5.26,0.07,1.26,0.99,4.19, repro
1/30/2010,-4.06,-4.58,2.22,1.51,1.17,4.94, repro
1/31/2010,-5.16,-4.2,2.34,1.67,1.32,5.42, repro
2/1/2010,-5.27,-3.75,6.54,1.49,1.16,4.88, repro
2/2/2010,-3.6,-4.23,1.35,1.52,1.2,5.03, repro
2/3/2010,-2.63,-3.77,2.94,1.44,1.17,4.76, repro
2/4/2010,-3.82,-4.2,6.19,1.37,1.08,4.53, repro
2/5/2010,-4.3,-4.8,1.98,1.41,1.1,4.61, repro
2/6/2010,-4.49,-5.22,2.74,1.31,1.02,4.35, repro
2/7/2010,-4.44,-5.25,2.01,1.39,1.09,4.56, repro
2/8/2010,-4.97,-3.8,0.82,1.53,1.2,5, repro
2/9/2010,-4.63,-4.57,8.37,1.5,1.17,4.93, repro
2/10/2010,-5.49,-4.77,7.96,1.46,1.15,4.78, repro
2/11/2010,-5.58,-5.18,12.04,1.46,1.13,4.77, repro
2/12/2010,-4.54,-4.64,8.85,1.39,1.09,4.56, repro
2/13/2010,-4.98,-4.69,6.45,1.34,1.06,4.41, repro
2/14/2010,-5,-5.6,4.69,1.35,1.06,4.45, repro
2/15/2010,-5.23,-5.72,7.03,1.48,1.16,4.88, repro
2/16/2010,-3.59,-5.36,4.93,1.46,1.2,4.97, repro
2/17/2010,-4.63,-4.85,3.54,1.45,1.14,4.91, repro
2/18/2010,-5.45,-4.88,1.8,1.43,1.13,4.85, repro
2/19/2010,-5.85,-4.82,-1.19,1.52,1.19,5.1, repro
2/20/2010,-4.94,-5.47,0.31,1.33,1.04,4.49, repro
2/21/2010,-4.23,-4.99,-0.39,1.41,1.12,4.72, repro
2/22/2010,-4.77,-5.69,-4.04,1.35,1.06,4.54, repro
2/23/2010,-4.57,-5.16,3.1,1.5,1.22,5.1, repro
2/24/2010,-3.8,-5.09,3.55,1.43,1.17,4.88, repro
2/25/2010,-3.6,-4.88,3.49,1.36,1.08,4.55, repro
2/26/2010,-4.04,-3.81,4.7,1.35,1.08,4.53, repro
2/27/2010,-4.15,-3.49,5.66,1.71,1.35,5.67, repro
2/28/2010,-5.66,-4.63,10.77,1.52,1.21,5.03, repro
3/1/2010,-3.99,-5.82,10.44,1.58,1.24,5.25, repro
3/2/2010,-4.37,-5.16,9.41,1.65,1.32,5.5, repro
